,index,play_id,game_id,home_team,away_team,posteam,yardline_100,game_date,game_seconds_remaining,drive,goal_to_go,ydstogo,play_type,posteam_timeouts_remaining,defteam_timeouts_remaining,posteam_score,defteam_score,spread,total,pos_EP_total,def_EP_total,pos_EP_pace,def_EP_pace,pos_fave,ends_TD,ends_FG,ends_punt,ends_other,pos_pp_cume_yds,pos_play_count,pos_yds_play,down_is_1.0,down_is_2.0,down_is_3.0,down_is_4.0,target_cat,target_num,is_EOH,pos_home,prediction,prob0,prob1,prob2,prob3,down,desc,end_of_poss
10,407346,278,2018090600,PHI,ATL,ATL,1.0,2018-09-06,3355.0,1,1.0,1,run,3.0,3.0,0.0,0.0,1.0,44.5,21.75,22.75,-1.4802083333333331,-1.5482638888888884,0,0,0,0,1,79.0,12,6.583333333333332,0,0,0,1,other,3,0,0,0.0,0.49932429595494127,0.37397974910394266,0.001,0.1256959549411163,4.0,"(10:55) D.Freeman left end to PHI 2 for -1 yards (K.Grugier-Hill, J.Hicks).",1
11,407347,299,2018090600,PHI,ATL,PHI,98.0,2018-09-06,3351.0,2,0.0,10,run,3.0,3.0,0.0,0.0,1.0,44.5,22.75,21.75,-1.5735416666666675,-1.504375000000001,1,0,0,1,0,0.0,1,0.0,1,0,0,0,punt,2,0,1,2.0,0.12097460793950483,0.09978214738590188,0.5539350056816568,0.22530823899293628,1.0,(10:51) (Shotgun) D.Sproles up the middle to PHI 4 for 2 yards (K.Neal).,0
12,407348,320,2018090600,PHI,ATL,PHI,96.0,2018-09-06,3310.0,2,0.0,8,pass,3.0,3.0,0.0,0.0,1.0,44.5,22.75,21.75,-1.8326388888888896,-1.7520833333333343,1,0,0,1,0,2.0,2,1.0,0,1,0,0,punt,2,0,1,2.0,0.19907694566813514,0.0604509880427942,0.6162668093140335,0.12420525697503675,2.0,(10:10) (Shotgun) N.Foles pass short left to N.Agholor to PHI 8 for 4 yards (R.Alford).,0
13,407349,344,2018090600,PHI,ATL,PHI,92.0,2018-09-06,3264.0,2,0.0,4,pass,3.0,3.0,0.0,0.0,1.0,44.5,22.75,21.75,-2.1233333333333344,-2.0300000000000007,1,0,0,1,0,6.0,3,2.0,0,0,1,0,punt,2,0,1,2.0,0.08259186577851761,0.06762594148528518,0.7065787718461245,0.14320342089007265,3.0,(9:24) (Shotgun) N.Foles pass incomplete short left to D.Sproles (R.Allen).,0
14,407350,366,2018090600,PHI,ATL,PHI,92.0,2018-09-06,3260.0,2,0.0,4,punt,3.0,3.0,0.0,0.0,1.0,44.5,22.75,21.75,-2.1486111111111112,-2.0541666666666667,1,0,0,1,0,6.0,4,1.5,0,0,0,1,punt,2,0,1,2.0,0.0013333333333333333,0.0,0.9926666666666667,0.006,4.0,"(9:20) C.Johnston punts 56 yards to ATL 36, Center-R.Lovato. J.Hardy to ATL 41 for 5 yards (K.Grugier-Hill). PENALTY on PHI-S.Gibson, Unsportsmanlike Conduct, 15 yards, enforced at ATL 41.",1
15,407351,402,2018090600,PHI,ATL,ATL,44.0,2018-09-06,3248.0,3,0.0,10,pass,3.0,3.0,0.0,0.0,1.0,44.5,21.75,22.75,-2.126666666666666,-2.224444444444444,0,0,1,0,0,78.0,13,6.0,1,0,0,0,FG,1,0,0,1.0,0.27098573706994755,0.4358000581290056,0.1850912214491161,0.10812298335193073,1.0,(9:08) M.Ryan pass incomplete deep left to M.Sanu.,0
16,407352,424,2018090600,PHI,ATL,ATL,44.0,2018-09-06,3242.0,3,0.0,10,run,3.0,3.0,0.0,0.0,1.0,44.5,21.75,22.75,-2.162916666666667,-2.262361111111112,0,0,1,0,0,78.0,14,5.571428571428571,0,1,0,0,FG,1,0,0,1.0,0.2252022222222222,0.3704682539682541,0.22928666666666664,0.1750428571428572,2.0,(9:02) T.Coleman left guard to PHI 39 for 5 yards (J.Mills).,0
17,407353,445,2018090600,PHI,ATL,ATL,39.0,2018-09-06,3204.0,3,0.0,5,run,3.0,3.0,0.0,0.0,1.0,44.5,21.75,22.75,-2.3925,-2.5024999999999995,0,0,1,0,0,83.0,15,5.533333333333332,0,0,1,0,FG,1,0,0,1.0,0.19784472544998857,0.37658794714057875,0.23818550922761442,0.1873818181818181,3.0,(8:24) (Shotgun) M.Ryan scrambles right end to PHI 33 for 6 yards (S.Jones).,0
18,407354,466,2018090600,PHI,ATL,ATL,33.0,2018-09-06,3158.0,3,0.0,10,run,3.0,3.0,0.0,0.0,1.0,44.5,21.75,22.75,-2.6704166666666658,-2.793194444444444,0,0,1,0,0,89.0,16,5.5625,1,0,0,0,FG,1,0,0,1.0,0.36187876361375804,0.43129940853203447,0.05329662843858705,0.15352519941562043,1.0,(7:38) T.Coleman left end ran ob at PHI 36 for -3 yards (R.Darby).,0
19,407355,492,2018090600,PHI,ATL,ATL,36.0,2018-09-06,3121.0,3,0.0,13,pass,3.0,3.0,0.0,0.0,1.0,44.5,21.75,22.75,-2.8939583333333343,-3.0270138888888902,0,0,1,0,0,86.0,17,5.0588235294117645,0,1,0,0,FG,1,0,0,1.0,0.3241846405228757,0.3298072829131652,0.10461624649859946,0.24139183006535944,2.0,(7:01) M.Ryan pass short left to T.Coleman pushed ob at PHI 10 for 26 yards (R.McLeod).,0
20,407356,521,2018090600,PHI,ATL,ATL,10.0,2018-09-06,3079.0,3,1.0,10,pass,3.0,2.0,0.0,0.0,1.0,44.5,21.75,22.75,-3.1477083333333327,-3.2924305555555557,0,0,1,0,0,112.0,18,6.222222222222222,1,0,0,0,FG,1,0,0,0.0,0.612756916927355,0.3390298053527982,0.0,0.04821327771984705,1.0,"(6:19) M.Ryan pass short left to A.Hooper to PHI 7 for 3 yards (N.Gerry). Philadelphia challenged the pass completion ruling, and the play was Upheld. The ruling on the field stands. (Timeout #1.)",0
21,407357,545,2018090600,PHI,ATL,ATL,7.0,2018-09-06,3038.0,3,1.0,7,pass,3.0,2.0,0.0,0.0,1.0,44.5,21.75,22.75,-3.3954166666666663,-3.5515277777777774,0,0,1,0,0,115.0,19,6.052631578947367,0,1,0,0,FG,1,0,0,0.0,0.5290626373626374,0.3477630036630038,0.0,0.12317435897435901,2.0,(5:38) M.Ryan pass incomplete short left.,0
22,407358,606,2018090600,PHI,ATL,ATL,7.0,2018-09-06,3032.0,3,1.0,7,no_play,3.0,2.0,0.0,0.0,1.0,44.5,21.75,22.75,-3.431666666666667,-3.5894444444444447,0,0,1,0,0,115.0,20,5.75,0,0,1,0,FG,1,0,0,1.0,0.33906498168498167,0.5876275824175823,0.001,0.07230743589743589,3.0,"(5:32) (Shotgun) M.Ryan sacked at PHI 11 for -4 yards (C.Long). PENALTY on PHI-D.Barnett, Defensive Offside, 4 yards, enforced at PHI 7 - No Play.",0
23,407359,636,2018090600,PHI,ATL,ATL,3.0,2018-09-06,3007.0,3,1.0,3,pass,3.0,2.0,0.0,0.0,1.0,44.5,21.75,22.75,-3.582708333333333,-3.7474305555555554,0,0,1,0,0,115.0,21,5.476190476190476,0,0,1,0,FG,1,0,0,0.0,0.6507142857142855,0.2784523809523809,0.0,0.07083333333333336,3.0,(5:07) (Shotgun) M.Ryan pass incomplete short left to A.Hooper.,0
24,407360,658,2018090600,PHI,ATL,ATL,3.0,2018-09-06,3003.0,3,1.0,3,field_goal,3.0,2.0,0.0,0.0,1.0,44.5,21.75,22.75,-3.6068750000000014,-3.7727083333333344,0,0,1,0,0,115.0,22,5.227272727272728,0,0,0,1,FG,1,0,0,1.0,0.04644144144144143,0.9109934164934167,0.0016666666666666666,0.040898475398475395,4.0,"(5:03) M.Bryant 21 yard field goal is GOOD, Center-J.Overbaugh, Holder-M.Bosher.",1
25,407362,699,2018090600,PHI,ATL,PHI,69.0,2018-09-06,2990.0,4,0.0,10,run,2.0,3.0,0.0,3.0,1.0,44.5,22.75,21.75,-3.8548611111111097,-0.6854166666666655,1,0,0,1,0,6.0,6,1.0,1,0,0,0,punt,2,0,1,2.0,0.31721399828912444,0.1309151455338337,0.37547303187452424,0.17639782430251752,1.0,(4:50) (Shotgun) D.Sproles left end to PHI 32 for 1 yard (V.Beasley).,0
26,407363,720,2018090600,PHI,ATL,PHI,68.0,2018-09-06,2953.0,4,0.0,9,no_play,2.0,3.0,0.0,3.0,1.0,44.5,22.75,21.75,-4.088680555555555,-0.9089583333333336,1,0,0,1,0,7.0,7,1.0,0,1,0,0,punt,2,0,1,2.0,0.3014366883116882,0.1462834054834055,0.3646558080808081,0.18762409812409808,2.0,"(4:13) (Shotgun) C.Clement up the middle to PHI 32 for no gain (D.Jones). PENALTY on ATL-T.McKinley, Defensive Offside, 5 yards, enforced at PHI 32 - No Play.",0
27,407364,752,2018090600,PHI,ATL,PHI,63.0,2018-09-06,2926.0,4,0.0,4,pass,2.0,3.0,0.0,3.0,1.0,44.5,22.75,21.75,-4.259305555555555,-1.0720833333333326,1,0,0,1,0,7.0,8,0.875,0,1,0,0,punt,2,0,1,2.0,0.29243567081067073,0.1599202797202797,0.3732432724682725,0.174400777000777,2.0,(3:46) (Shotgun) N.Foles pass short left to N.Agholor to PHI 43 for 6 yards (R.Alford).,0
28,407365,776,2018090600,PHI,ATL,PHI,57.0,2018-09-06,2886.0,4,0.0,10,pass,2.0,3.0,0.0,3.0,1.0,44.5,22.75,21.75,-4.512083333333334,-1.3137500000000006,1,0,0,1,0,13.0,9,1.4444444444444444,1,0,0,0,punt,2,0,1,0.0,0.3677403370419234,0.1322012904379463,0.35679062810325335,0.1432677444168769,1.0,(3:06) (Shotgun) N.Foles sacked at PHI 36 for -7 yards (B.Poole).,0
29,407366,795,2018090600,PHI,ATL,PHI,64.0,2018-09-06,2844.0,4,0.0,17,run,2.0,3.0,0.0,3.0,1.0,44.5,22.75,21.75,-4.777499999999999,-1.567499999999999,1,0,0,1,0,6.0,10,0.6,0,1,0,0,punt,2,0,1,2.0,0.1559997797524113,0.0609933470038733,0.5536718918508392,0.22933498139287609,2.0,(2:24) (Shotgun) C.Clement left tackle to PHI 36 for no gain (G.Jarrett).,0
30,407367,816,2018090600,PHI,ATL,PHI,64.0,2018-09-06,2803.0,4,0.0,17,no_play,2.0,3.0,0.0,3.0,1.0,44.5,22.75,21.75,-5.0365972222222215,-1.8152083333333329,1,0,0,1,0,6.0,11,0.5454545454545454,0,0,1,0,punt,2,0,1,2.0,0.08630769230769231,0.020333333333333335,0.8383589743589743,0.05500000000000001,3.0,"(1:43) (Shotgun) PENALTY on ATL-T.McKinley, Neutral Zone Infraction, 5 yards, enforced at PHI 36 - No Play.",0
31,407368,839,2018090600,PHI,ATL,PHI,59.0,2018-09-06,2781.0,4,0.0,12,pass,2.0,3.0,0.0,3.0,1.0,44.5,22.75,21.75,-5.175625000000001,-1.948125000000001,1,0,0,1,0,6.0,12,0.5,0,0,1,0,punt,2,0,1,2.0,0.15904999999999997,0.05133333333333333,0.6808,0.10881666666666669,3.0,"(1:21) (Shotgun) N.Foles FUMBLES (Aborted) at PHI 41, and recovers at PHI 35. N.Foles sacked at PHI 35 for -6 yards (T.McKinley).",0
32,407369,872,2018090600,PHI,ATL,PHI,65.0,2018-09-06,2733.0,4,0.0,18,punt,2.0,3.0,0.0,3.0,1.0,44.5,22.75,21.75,-5.478958333333334,-2.238125,1,0,0,1,0,0.0,13,0.0,0,0,0,1,punt,2,0,1,2.0,0.002,0.0011666666666666665,0.9851666666666667,0.011666666666666665,4.0,"(:33) C.Johnston punts 65 yards to end zone, Center-R.Lovato, Touchback.",1
33,407370,889,2018090600,PHI,ATL,ATL,80.0,2018-09-06,2730.0,5,0.0,10,pass,3.0,2.0,3.0,0.0,1.0,44.5,21.75,22.75,-2.2562500000000005,-5.497916666666668,0,0,0,1,0,115.0,23,5.0,1,0,0,0,punt,2,0,0,2.0,0.139432733558033,0.1338233169129721,0.5233605731413172,0.20338337638767762,1.0,(:30) M.Ryan pass incomplete short middle to J.Jones (R.Darby).,0
34,407371,911,2018090600,PHI,ATL,ATL,80.0,2018-09-06,2726.0,5,0.0,10,run,3.0,2.0,3.0,0.0,1.0,44.5,21.75,22.75,-2.2804166666666665,-5.523194444444443,0,0,0,1,0,115.0,24,4.791666666666667,0,1,0,0,punt,2,0,0,2.0,0.0801190476190476,0.12934155844155845,0.6274606060606062,0.16307878787878782,2.0,(:26) (Shotgun) T.Coleman left tackle to ATL 18 for -2 yards (B.Graham).,0
35,407373,949,2018090600,PHI,ATL,ATL,82.0,2018-09-06,2700.0,5,0.0,12,pass,3.0,2.0,3.0,0.0,1.0,44.5,21.75,22.75,-2.4375,-5.6875,0,0,0,1,0,113.0,25,4.52,0,0,1,0,punt,2,0,0,2.0,0.04366666666666666,0.10673809523809524,0.7619904761904761,0.08760476190476191,3.0,(15:00) (Shotgun) M.Ryan pass short left to D.Freeman to ATL 11 for -7 yards (B.Graham).,0
36,407374,973,2018090600,PHI,ATL,ATL,89.0,2018-09-06,2658.0,5,0.0,19,punt,3.0,2.0,3.0,0.0,1.0,44.5,21.75,22.75,-2.691250000000001,-5.952916666666668,0,0,0,1,0,106.0,26,4.076923076923077,0,0,0,1,punt,2,0,0,2.0,0.001,0.008,0.9873333333333334,0.0036666666666666666,4.0,"(14:18) M.Bosher punts 49 yards to PHI 40, Center-J.Overbaugh, fair catch by D.Sproles.",1
37,407375,992,2018090600,PHI,ATL,PHI,60.0,2018-09-06,2652.0,6,0.0,10,pass,2.0,3.0,0.0,3.0,1.0,44.5,22.75,21.75,-5.990833333333333,-2.7274999999999987,1,0,1,0,0,0.0,14,0.0,1,0,0,0,FG,1,0,1,2.0,0.2748426877470355,0.10250902503293811,0.4283965085638998,0.19425177865612642,1.0,(14:12) N.Foles pass short right to N.Agholor pushed ob at PHI 41 for 1 yard (D.Campbell).,0
38,407376,1016,2018090600,PHI,ATL,PHI,59.0,2018-09-06,2617.0,6,0.0,9,run,2.0,3.0,0.0,3.0,1.0,44.5,22.75,21.75,-6.2120138888888885,-2.9389583333333347,1,0,1,0,0,1.0,15,0.06666666666666668,0,1,0,0,FG,1,0,1,2.0,0.2412333333333333,0.092862962962963,0.45318518518518497,0.2127185185185185,2.0,(13:37) (Shotgun) J.Ajayi left tackle to PHI 43 for 2 yards (D.Senat).,0
39,407377,1037,2018090600,PHI,ATL,PHI,57.0,2018-09-06,2573.0,6,0.0,7,pass,2.0,3.0,0.0,3.0,1.0,44.5,22.75,21.75,-6.490069444444442,-3.2047916666666665,1,0,1,0,0,3.0,16,0.1875,0,0,1,0,FG,1,0,1,2.0,0.2251576441102757,0.08044761904761906,0.5260323308270679,0.16836240601503755,3.0,(12:53) (Shotgun) N.Foles pass short left to N.Agholor to ATL 47 for 10 yards (R.Alford).,0
40,407378,1061,2018090600,PHI,ATL,PHI,47.0,2018-09-06,2534.0,6,0.0,10,pass,2.0,3.0,0.0,3.0,1.0,44.5,22.75,21.75,-6.736527777777778,-3.4404166666666667,1,0,1,0,0,13.0,17,0.7647058823529411,1,0,0,0,FG,1,0,1,0.0,0.33624760073260074,0.13571243589743595,0.33503943223443217,0.19300053113553114,1.0,"(12:14) (No Huddle, Shotgun) N.Foles pass short left to N.Agholor to ATL 41 for 6 yards (R.Alford).",0
41,407379,1085,2018090600,PHI,ATL,PHI,41.0,2018-09-06,2503.0,6,0.0,4,pass,2.0,3.0,0.0,3.0,1.0,44.5,22.75,21.75,-6.9324305555555545,-3.6277083333333335,1,0,1,0,0,19.0,18,1.0555555555555556,0,1,0,0,FG,1,0,1,0.0,0.31336111111111126,0.19433333333333325,0.29029761904761886,0.2020079365079365,2.0,"(11:43) (No Huddle, Shotgun) N.Foles pass short right to D.Carter pushed ob at ATL 31 for 10 yards (B.Poole).",0
42,407380,1114,2018090600,PHI,ATL,PHI,31.0,2018-09-06,2479.0,6,0.0,10,run,2.0,3.0,0.0,3.0,1.0,44.5,22.75,21.75,-7.084097222222224,-3.7727083333333336,1,0,1,0,0,29.0,19,1.5263157894736843,1,0,0,0,FG,1,0,1,0.0,0.34795813437703843,0.30876198303979113,0.09167889106327465,0.2516009915198956,1.0,"(11:19) (No Huddle, Shotgun) J.Ajayi left end to ATL 23 for 8 yards (R.Allen, K.Neal).",0
43,407381,1135,2018090600,PHI,ATL,PHI,23.0,2018-09-06,2446.0,6,0.0,2,run,2.0,3.0,0.0,3.0,1.0,44.5,22.75,21.75,-7.29263888888889,-3.972083333333334,1,0,1,0,0,37.0,20,1.85,0,1,0,0,FG,1,0,1,0.0,0.4182809523809524,0.36196666666666677,0.048499999999999995,0.17125238095238088,2.0,"(10:46) (No Huddle, Shotgun) J.Ajayi up the middle to ATL 22 for 1 yard (D.Campbell).",0
44,407382,1160,2018090600,PHI,ATL,PHI,22.0,2018-09-06,2413.0,6,0.0,1,run,2.0,3.0,0.0,3.0,1.0,44.5,22.75,21.75,-7.501180555555559,-4.171458333333334,1,0,1,0,0,38.0,21,1.809523809523809,0,0,1,0,FG,1,0,1,1.0,0.37739509803921567,0.40241862745098056,0.04833333333333333,0.17185294117647057,3.0,"(10:13) (No Huddle, Shotgun) D.Sproles left end to ATL 20 for 2 yards (D.Campbell).",0
45,407383,1181,2018090600,PHI,ATL,PHI,20.0,2018-09-06,2382.0,6,0.0,10,run,2.0,3.0,0.0,3.0,1.0,44.5,22.75,21.75,-7.697083333333333,-4.3587500000000015,1,0,1,0,0,40.0,22,1.818181818181818,1,0,0,0,FG,1,0,1,0.0,0.46120543473265146,0.35184749563683565,0.039071341991342,0.14787572763917098,1.0,"(9:42) (No Huddle, Shotgun) D.Sproles left end to ATL 20 for no gain (JA.Crawford).",0
46,407384,1202,2018090600,PHI,ATL,PHI,20.0,2018-09-06,2347.0,6,0.0,10,pass,2.0,3.0,0.0,3.0,1.0,44.5,22.75,21.75,-7.918263888888887,-4.570208333333333,1,0,1,0,0,40.0,23,1.7391304347826086,0,1,0,0,FG,1,0,1,0.0,0.46373333333333333,0.3054666666666668,0.048,0.1828,2.0,"(9:07) (No Huddle, Shotgun) N.Foles pass short middle to D.Sproles to ATL 17 for 3 yards (D.Jones).",0
47,407385,1226,2018090600,PHI,ATL,PHI,17.0,2018-09-06,2303.0,6,0.0,7,no_play,2.0,3.0,0.0,3.0,1.0,44.5,22.75,21.75,-8.196319444444445,-4.836041666666668,1,0,1,0,0,43.0,24,1.7916666666666667,0,0,1,0,FG,1,0,1,0.0,0.42385437405731546,0.34805263951734544,0.04958333333333332,0.178509653092006,3.0,"(8:23) (Shotgun) N.Foles pass incomplete short right to M.Wallace (D.Trufant). ATL-K.Neal was injured during the play.  PENALTY on ATL-D.Trufant, Defensive Pass Interference, 8 yards, enforced at ATL 17 - No Play.",0
48,407386,1259,2018090600,PHI,ATL,PHI,9.0,2018-09-06,2297.0,6,1.0,9,no_play,2.0,3.0,0.0,3.0,1.0,44.5,22.75,21.75,-8.23423611111111,-4.8722916666666665,1,0,1,0,0,43.0,25,1.72,1,0,0,0,FG,1,0,1,0.0,0.5287333333333335,0.40326666666666666,0.005,0.06299999999999999,1.0,"(8:17) (Shotgun) D.Sproles left tackle to ATL 4 for 5 yards (D.Kazee). PENALTY on PHI-J.Kelce, Offensive Holding, 10 yards, enforced at ATL 9 - No Play.",0
49,407387,1295,2018090600,PHI,ATL,PHI,19.0,2018-09-06,2263.0,6,1.0,19,pass,2.0,3.0,0.0,3.0,1.0,44.5,22.75,21.75,-8.449097222222223,-5.077708333333334,1,0,1,0,0,43.0,26,1.6538461538461535,1,0,0,0,FG,1,0,1,1.0,0.3597348370927319,0.5310789473684211,0.017142857142857144,0.09204335839598995,1.0,(7:43) (Shotgun) N.Foles pass incomplete deep right to D.Goedert (D.Riley).,0
50,407388,1323,2018090600,PHI,ATL,PHI,19.0,2018-09-06,2257.0,6,1.0,19,run,2.0,3.0,0.0,3.0,1.0,44.5,22.75,21.75,-8.487013888888889,-5.1139583333333345,1,0,1,0,0,43.0,27,1.5925925925925926,0,1,0,0,FG,1,0,1,1.0,0.22228571428571423,0.6910476190476189,0.009,0.07766666666666668,2.0,(7:37) (Shotgun) C.Clement left end to ATL 18 for 1 yard (D.Senat).,0
51,407389,1344,2018090600,PHI,ATL,PHI,18.0,2018-09-06,2213.0,6,1.0,18,pass,2.0,3.0,0.0,3.0,1.0,44.5,22.75,21.75,-8.765069444444446,-5.379791666666668,1,0,1,0,0,44.0,28,1.5714285714285714,0,0,1,0,FG,1,0,1,1.0,0.2539285714285714,0.647285714285714,0.012166666666666664,0.08661904761904766,3.0,(6:53) (Shotgun) N.Foles pass short left to Z.Ertz to ATL 8 for 10 yards (D.Jones; D.Campbell).,0
52,407390,1368,2018090600,PHI,ATL,PHI,8.0,2018-09-06,2172.0,6,1.0,8,field_goal,2.0,3.0,0.0,3.0,1.0,44.5,22.75,21.75,-9.024166666666666,-5.6275,1,0,1,0,0,54.0,29,1.862068965517241,0,0,0,1,FG,1,0,1,1.0,0.017031007751937985,0.9252480620155039,0.004348837209302325,0.05337209302325581,4.0,"(6:12) J.Elliott 26 yard field goal is GOOD, Center-R.Lovato, Holder-C.Johnston.",1
53,407392,1402,2018090600,PHI,ATL,ATL,75.0,2018-09-06,2169.0,7,0.0,10,run,3.0,2.0,3.0,3.0,1.0,44.5,21.75,22.75,-5.645624999999999,-6.043125,0,0,1,0,0,106.0,28,3.7857142857142856,1,0,0,0,FG,1,0,0,2.0,0.1816952380952381,0.1058,0.5492896103896104,0.16321515151515154,1.0,(6:09) T.Coleman right end ran ob at ATL 27 for 2 yards (J.Mills).,0
54,407393,1423,2018090600,PHI,ATL,ATL,73.0,2018-09-06,2134.0,7,0.0,8,pass,3.0,2.0,3.0,3.0,1.0,44.5,21.75,22.75,-5.857083333333334,-6.264305555555558,0,0,1,0,0,108.0,29,3.724137931034482,0,1,0,0,FG,1,0,0,2.0,0.16791904761904763,0.11467105263157897,0.5651063909774435,0.15230350877192977,2.0,(5:34) M.Ryan pass deep left to J.Jones pushed ob at ATL 49 for 22 yards (R.Darby) [F.Cox].,0
55,407394,1452,2018090600,PHI,ATL,ATL,51.0,2018-09-06,2099.0,7,0.0,10,run,3.0,2.0,3.0,3.0,1.0,44.5,21.75,22.75,-6.0685416666666665,-6.485486111111111,0,0,1,0,0,130.0,30,4.333333333333333,1,0,0,0,FG,1,0,0,0.0,0.2896320309320309,0.22142452177452168,0.27388272283272286,0.21506072446072444,1.0,(4:59) T.Coleman left tackle to 50 for 1 yard (C.Long; M.Bennett).,0
