,index,play_id,game_id,home_team,away_team,posteam,yardline_100,game_date,game_seconds_remaining,drive,goal_to_go,ydstogo,play_type,posteam_timeouts_remaining,defteam_timeouts_remaining,posteam_score,defteam_score,spread,total,pos_EP_total,def_EP_total,pos_EP_pace,def_EP_pace,pos_fave,ends_TD,ends_FG,ends_punt,ends_other,pos_pp_cume_yds,pos_play_count,pos_yds_play,down_is_1.0,down_is_2.0,down_is_3.0,down_is_4.0,target_cat,target_num,is_EOH,pos_home,prediction,prob0,prob1,prob2,prob3,down,desc,end_of_poss
37331,445021,691,2018120903,GB,ATL,ATL,67.0,2018-12-09,3088.0,3,0.0,4,run,3.0,1.0,7.0,7.0,4.0,50.5,23.25,27.25,3.693333333333333,3.1244444444444435,0,0,0,0,1,86.0,13,6.615384615384616,0,1,0,0,other,3,0,0,2.0,0.24849070537305823,0.13806582633053224,0.3865538324420678,0.22688963585434163,2.0,(6:28) T.Coleman right end to ATL 37 for 4 yards (B.Martinez). GB-K.Clark was injured during the play.,0
37332,445022,716,2018120903,GB,ATL,ATL,63.0,2018-12-09,3057.0,3,0.0,10,run,3.0,1.0,7.0,7.0,4.0,50.5,23.25,27.25,3.4931249999999987,2.8897916666666656,0,0,0,0,1,90.0,14,6.428571428571429,1,0,0,0,other,3,0,0,2.0,0.2935918300653596,0.10056797385620915,0.42010424836601307,0.18573594771241828,1.0,"(5:57) T.Coleman up the middle to 50 for 13 yards (J.Jackson, K.Brice).",0
37333,445023,738,2018120903,GB,ATL,ATL,50.0,2018-12-09,3027.0,3,0.0,10,run,3.0,1.0,7.0,7.0,4.0,50.5,23.25,27.25,3.2993749999999995,2.662708333333333,0,0,0,0,1,103.0,15,6.866666666666666,1,0,0,0,other,3,0,0,0.0,0.36575331335331335,0.11733095238095238,0.21077902097902093,0.3061367132867133,1.0,(5:27) T.Coleman left tackle to GB 48 for 2 yards (D.Lowry).,0
37334,445024,760,2018120903,GB,ATL,ATL,48.0,2018-12-09,2988.0,3,0.0,8,pass,3.0,1.0,7.0,7.0,4.0,50.5,23.25,27.25,3.047499999999999,2.3674999999999997,0,0,0,0,1,105.0,16,6.5625,0,1,0,0,other,3,0,0,0.0,0.3412,0.11981111111111117,0.25887777777777765,0.2801111111111112,2.0,(4:48) (Shotgun) M.Ryan pass short right to A.Hooper pushed ob at GB 37 for 11 yards (J.Jones).,0
37335,445025,791,2018120903,GB,ATL,ATL,37.0,2018-12-09,2951.0,3,0.0,10,run,3.0,1.0,7.0,7.0,4.0,50.5,23.25,27.25,2.8085416666666667,2.0874305555555557,0,0,0,0,1,116.0,17,6.8235294117647065,1,0,0,0,other,3,0,0,0.0,0.53455538003663,0.2423955128205128,0.10629166666666669,0.11675744047619047,1.0,(4:11) (No Huddle) I.Smith left end to GB 33 for 4 yards (M.Adams).,0
37336,445026,813,2018120903,GB,ATL,ATL,33.0,2018-12-09,2912.0,3,0.0,6,run,3.0,1.0,7.0,7.0,4.0,50.5,23.25,27.25,2.5566666666666658,1.7922222222222215,0,0,0,0,1,120.0,18,6.666666666666668,0,1,0,0,other,3,0,0,0.0,0.45665079365079386,0.34079365079365087,0.04899999999999999,0.15355555555555558,2.0,(3:32) (No Huddle) I.Smith up the middle to GB 29 for 4 yards (J.Alexander).,0
37337,445027,835,2018120903,GB,ATL,ATL,29.0,2018-12-09,2869.0,3,0.0,2,pass,3.0,1.0,7.0,7.0,4.0,50.5,23.25,27.25,2.2789583333333336,1.4667361111111117,0,0,0,0,1,124.0,19,6.526315789473684,0,0,1,0,other,3,0,0,0.0,0.4137904761904761,0.3792000000000001,0.01233333333333333,0.19467619047619045,3.0,"(2:49) (Shotgun) M.Ryan pass short middle to M.Sanu to GB 21 for 8 yards (B.Martinez, K.Fackrell).",0
37338,445028,860,2018120903,GB,ATL,ATL,21.0,2018-12-09,2844.0,3,0.0,10,pass,3.0,1.0,7.0,7.0,4.0,50.5,23.25,27.25,2.1175000000000006,1.2775000000000007,0,0,0,0,1,132.0,20,6.6,1,0,0,0,other,3,0,0,0.0,0.5707255393100222,0.2976479058996301,0.026583333333333334,0.10504322145701459,1.0,(2:24) (No Huddle) M.Ryan pass incomplete deep right to C.Ridley.,0
37339,445029,882,2018120903,GB,ATL,ATL,21.0,2018-12-09,2838.0,3,0.0,10,run,3.0,1.0,7.0,7.0,4.0,50.5,23.25,27.25,2.0787500000000003,1.2320833333333336,0,0,0,0,1,132.0,21,6.2857142857142865,0,1,0,0,other,3,0,0,0.0,0.5024930402930403,0.3573897435897436,0.02033333333333333,0.11978388278388281,2.0,(2:18) T.Coleman left end to GB 19 for 2 yards (T.Lancaster).,0
37340,445030,904,2018120903,GB,ATL,ATL,19.0,2018-12-09,2794.0,3,0.0,8,pass,3.0,1.0,7.0,7.0,4.0,50.5,23.25,27.25,1.7945833333333328,0.8990277777777766,0,0,0,0,1,134.0,22,6.090909090909091,0,0,1,0,other,3,0,0,1.0,0.37409047619047614,0.4800333333333333,0.015333333333333334,0.13054285714285713,3.0,"(1:34) (Shotgun) M.Ryan sacked at GB 26 for -7 yards. FUMBLES, recovered by ATL-T.Coleman at GB 35. T.Coleman to GB 35 for no gain (J.Alexander).",0
37341,445031,933,2018120903,GB,ATL,ATL,35.0,2018-12-09,2742.0,3,0.0,24,field_goal,3.0,1.0,7.0,7.0,4.0,50.5,23.25,27.25,1.4587500000000009,0.505416666666668,0,0,0,0,1,118.0,23,5.130434782608695,0,0,0,1,other,3,0,0,1.0,0.028459784946236567,0.5834374193548387,0.1318460215053763,0.25625677419354836,4.0,"(:42) M.Bryant 53 yard field goal is No Good, Short, Center-J.Condo, Holder-M.Bosher.",1
37342,445032,953,2018120903,GB,ATL,GB,57.0,2018-12-09,2741.0,4,0.0,10,pass,1.0,3.0,7.0,7.0,4.0,50.5,27.25,23.25,0.4978472222222221,1.4522916666666663,1,0,0,1,0,69.0,13,5.307692307692308,1,0,0,0,punt,2,0,1,2.0,0.3052389978220241,0.15632254846155658,0.43022970135509025,0.10820875236132907,1.0,(:41) (Shotgun) A.Rodgers pass incomplete deep left to R.Cobb.,0
37343,445033,975,2018120903,GB,ATL,GB,57.0,2018-12-09,2736.0,4,0.0,10,pass,1.0,3.0,7.0,7.0,4.0,50.5,27.25,23.25,0.46,1.42,1,0,0,1,0,69.0,14,4.928571428571429,0,1,0,0,punt,2,0,1,2.0,0.27415942028985507,0.18530434782608696,0.43190579710144944,0.1086304347826087,2.0,(:36) (Shotgun) A.Rodgers pass incomplete deep right to J.Graham (F.Oluokun).,0
37344,445034,997,2018120903,GB,ATL,GB,57.0,2018-12-09,2726.0,4,0.0,10,pass,1.0,3.0,7.0,7.0,4.0,50.5,27.25,23.25,0.3843055555555557,1.3554166666666667,1,0,0,1,0,69.0,15,4.6,0,0,1,0,punt,2,0,1,2.0,0.1561190476190476,0.12072380952380957,0.6582047619047616,0.06495238095238093,3.0,(:26) (Shotgun) A.Rodgers sacked at GB 33 for -10 yards (D.Trufant).,0
37345,445036,1034,2018120903,GB,ATL,GB,67.0,2018-12-09,2700.0,4,0.0,20,punt,1.0,3.0,7.0,7.0,4.0,50.5,27.25,23.25,0.1875,1.1875,1,0,0,1,0,59.0,16,3.6875,0,0,0,1,punt,2,0,1,2.0,0.010333333333333332,0.0254,0.9539333333333334,0.010333333333333332,4.0,"(15:00) J.Scott punts 45 yards to ATL 22, Center-H.Bradley, fair catch by J.Hardy.",1
37346,445037,1053,2018120903,GB,ATL,ATL,78.0,2018-12-09,2692.0,5,0.0,10,run,3.0,1.0,7.0,7.0,4.0,50.5,23.25,27.25,1.1358333333333333,0.12694444444444386,0,0,0,1,0,118.0,24,4.916666666666667,1,0,0,0,punt,2,0,0,2.0,0.234693837156995,0.07376765632028791,0.47132528115159694,0.22021322537112004,1.0,(14:52) I.Smith left end to ATL 20 for -2 yards (A.Morrison).,0
37347,445038,1075,2018120903,GB,ATL,ATL,80.0,2018-12-09,2651.0,5,0.0,12,pass,3.0,1.0,7.0,7.0,4.0,50.5,23.25,27.25,0.8710416666666658,-0.18340277777777825,0,0,0,1,0,116.0,25,4.64,0,1,0,0,punt,2,0,0,2.0,0.19498431372549016,0.07261764705882352,0.5699588235294119,0.16243921568627448,2.0,(14:11) (Shotgun) M.Ryan pass incomplete short left to C.Ridley.,0
37348,445039,1105,2018120903,GB,ATL,ATL,80.0,2018-12-09,2647.0,5,0.0,12,pass,3.0,1.0,7.0,7.0,4.0,50.5,23.25,27.25,0.8452083333333338,-0.2136805555555545,0,0,0,1,0,116.0,26,4.461538461538462,0,0,1,0,punt,2,0,0,2.0,0.08463333333333331,0.04083333333333333,0.7680333333333331,0.10649999999999998,3.0,(14:07) (Shotgun) M.Ryan pass incomplete short right to C.Ridley.,0
37349,445040,1128,2018120903,GB,ATL,ATL,80.0,2018-12-09,2641.0,5,0.0,12,punt,3.0,1.0,7.0,7.0,4.0,50.5,23.25,27.25,0.8064583333333335,-0.2590972222222225,0,0,0,1,0,116.0,27,4.296296296296297,0,0,0,1,punt,2,0,0,2.0,0.0036666666666666666,0.012666666666666666,0.9799999999999999,0.0036666666666666666,4.0,"(14:01) M.Bosher punts 55 yards to GB 25, Center-J.Condo, downed by ATL-K.Ishmael.",1
37350,445041,1148,2018120903,GB,ATL,GB,75.0,2018-12-09,2627.0,6,0.0,10,pass,1.0,3.0,7.0,7.0,4.0,50.5,27.25,23.25,-0.3650694444444431,0.7160416666666682,1,0,1,0,0,59.0,17,3.4705882352941178,1,0,0,0,FG,1,0,1,2.0,0.2959423831070891,0.13825737151347336,0.43628059926611285,0.1295196461133248,1.0,(13:47) (Shotgun) A.Rodgers pass incomplete short left to D.Adams (I.Oliver).,0
37351,445042,1170,2018120903,GB,ATL,GB,75.0,2018-12-09,2624.0,6,0.0,10,pass,1.0,3.0,7.0,7.0,4.0,50.5,27.25,23.25,-0.3877777777777771,0.6966666666666672,1,0,1,0,0,59.0,18,3.2777777777777777,0,1,0,0,FG,1,0,1,2.0,0.19549999999999998,0.09483333333333334,0.5768333333333335,0.13283333333333336,2.0,(13:44) (Shotgun) A.Rodgers pass short middle to J.Graham to GB 33 for 8 yards (I.Oliver).,0
37352,445043,1195,2018120903,GB,ATL,GB,67.0,2018-12-09,2585.0,6,0.0,2,run,1.0,3.0,7.0,7.0,4.0,50.5,27.25,23.25,-0.6829861111111111,0.4447916666666672,1,0,1,0,0,67.0,19,3.5263157894736836,0,0,1,0,FG,1,0,1,2.0,0.2918333333333333,0.12066666666666669,0.47883333333333344,0.10866666666666669,3.0,(13:05) (Shotgun) A.Rodgers scrambles left end to GB 40 for 7 yards (JA.Crawford).,0
37353,445044,1217,2018120903,GB,ATL,GB,60.0,2018-12-09,2548.0,6,0.0,10,run,1.0,3.0,7.0,7.0,4.0,50.5,27.25,23.25,-0.9630555555555568,0.20583333333333176,1,0,1,0,0,74.0,20,3.7,1,0,0,0,FG,1,0,1,2.0,0.3292146697978368,0.1723025468733727,0.33696740375474504,0.16151537957404566,1.0,(12:28) A.Jones left tackle to GB 41 for 1 yard (B.Reed; S.Means).,0
37354,445045,1239,2018120903,GB,ATL,GB,59.0,2018-12-09,2514.0,6,0.0,9,pass,1.0,3.0,7.0,7.0,4.0,50.5,27.25,23.25,-1.2204166666666652,-0.01374999999999904,1,0,1,0,0,75.0,21,3.571428571428572,0,1,0,0,FG,1,0,1,2.0,0.2595,0.18948030303030294,0.3568909090909091,0.1941287878787879,2.0,(11:54) (Shotgun) A.Rodgers pass deep left to D.Adams pushed ob at ATL 37 for 22 yards (I.Oliver).,0
37355,445046,1270,2018120903,GB,ATL,GB,37.0,2018-12-09,2477.0,6,0.0,10,run,1.0,3.0,7.0,7.0,4.0,50.5,27.25,23.25,-1.5004861111111119,-0.25270833333333353,1,0,1,0,0,97.0,22,4.409090909090909,1,0,0,0,FG,1,0,1,0.0,0.5857714478503951,0.21209649122807012,0.07524484287642182,0.12688721804511277,1.0,"(11:17) A.Jones right end to ATL 33 for 4 yards (D.Jones, D.Kazee).",0
37356,445047,1292,2018120903,GB,ATL,GB,33.0,2018-12-09,2438.0,6,0.0,6,pass,1.0,3.0,7.0,7.0,4.0,50.5,27.25,23.25,-1.7956944444444467,-0.5045833333333345,1,0,1,0,0,101.0,23,4.391304347826087,0,1,0,0,FG,1,0,1,0.0,0.5104809523809524,0.28052380952380956,0.06580952380952379,0.14318571428571425,2.0,(10:38) (Shotgun) A.Rodgers pass short right to M.Valdes-Scantling pushed ob at ATL 28 for 5 yards (D.Trufant).,0
37357,445048,1323,2018120903,GB,ATL,GB,28.0,2018-12-09,2404.0,6,0.0,1,run,1.0,3.0,7.0,7.0,4.0,50.5,27.25,23.25,-2.053055555555554,-0.7241666666666662,1,0,1,0,0,106.0,24,4.416666666666667,0,0,1,0,FG,1,0,1,0.0,0.4282950980392158,0.32726862745098045,0.04166666666666667,0.2027696078431373,3.0,"(10:04) A.Jones right tackle to ATL 26 for 2 yards (D.Kazee, S.Neasman).",0
37358,445049,1345,2018120903,GB,ATL,GB,26.0,2018-12-09,2363.0,6,0.0,10,pass,1.0,3.0,7.0,7.0,4.0,50.5,27.25,23.25,-2.3634027777777766,-0.9889583333333328,1,0,1,0,0,108.0,25,4.32,1,0,0,0,FG,1,0,1,0.0,0.527426372591627,0.30736701641108427,0.033978053020425905,0.13122855797686303,1.0,(9:23) (Shotgun) A.Rodgers pass short left to D.Adams to ATL 23 for 3 yards (B.Poole; I.Oliver).,0
37359,445050,1376,2018120903,GB,ATL,GB,23.0,2018-12-09,2316.0,6,0.0,7,pass,1.0,3.0,7.0,7.0,4.0,50.5,27.25,23.25,-2.719166666666668,-1.2925000000000004,1,0,1,0,0,111.0,26,4.269230769230768,0,1,0,0,FG,1,0,1,0.0,0.5269500970059252,0.2897118916529959,0.028670936425537655,0.15466707491554116,2.0,(8:36) A.Rodgers pass incomplete short right to E.St. Brown.,0
37360,445051,1398,2018120903,GB,ATL,GB,23.0,2018-12-09,2310.0,6,0.0,7,pass,1.0,3.0,7.0,7.0,4.0,50.5,27.25,23.25,-2.7645833333333325,-1.331249999999999,1,0,1,0,0,111.0,27,4.111111111111111,0,0,1,0,FG,1,0,1,1.0,0.3650333333333334,0.44296666666666684,0.0308,0.1612,3.0,(8:30) (Shotgun) A.Rodgers sacked at ATL 32 for -9 yards (D.Campbell).,0
37361,445052,1418,2018120903,GB,ATL,GB,32.0,2018-12-09,2265.0,6,0.0,16,field_goal,1.0,3.0,7.0,7.0,4.0,50.5,27.25,23.25,-3.1052083333333336,-1.6218750000000008,1,0,1,0,0,102.0,28,3.6428571428571432,0,0,0,1,FG,1,0,1,1.0,0.03269311827956989,0.6997707526881719,0.09704602150537636,0.1704901075268818,4.0,"(7:45) M.Crosby 50 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",1
37362,445054,1477,2018120903,GB,ATL,ATL,92.0,2018-12-09,2258.0,7,0.0,10,pass,3.0,1.0,7.0,10.0,4.0,50.5,23.25,27.25,-1.6670833333333324,-0.15819444444444386,0,0,0,0,1,116.0,29,4.0,1,0,0,0,other,3,0,0,2.0,0.1332079586618368,0.07664175367568721,0.6193666595638895,0.17078362809858658,1.0,(7:38) M.Ryan pass short middle to J.Hardy to ATL 12 for 4 yards (B.Martinez).,0
37363,445055,1502,2018120903,GB,ATL,ATL,88.0,2018-12-09,2210.0,7,0.0,6,run,3.0,1.0,7.0,10.0,4.0,50.5,23.25,27.25,-1.9770833333333329,-0.5215277777777771,0,0,0,0,1,120.0,30,4.0,0,1,0,0,other,3,0,0,2.0,0.16660226244343895,0.07901764705882353,0.5822126696832579,0.1721674208144797,2.0,(6:50) B.Garland reported in as eligible.  T.Coleman right guard to ATL 14 for 2 yards (B.Breeland).,0
37364,445056,1526,2018120903,GB,ATL,ATL,86.0,2018-12-09,2168.0,7,0.0,4,pass,3.0,1.0,7.0,10.0,4.0,50.5,23.25,27.25,-2.248333333333333,-0.8394444444444442,0,0,0,0,1,122.0,31,3.9354838709677415,0,0,1,0,other,3,0,0,2.0,0.22379999999999994,0.10816666666666669,0.5673666666666667,0.10066666666666665,3.0,"(6:08) (Shotgun) M.Ryan pass short right intended for A.Hooper INTERCEPTED by B.Breeland at ATL 22. B.Breeland for 22 yards, TOUCHDOWN.",1
37365,445058,1593,2018120903,GB,ATL,ATL,71.0,2018-12-09,2155.0,8,0.0,10,run,3.0,1.0,7.0,16.0,4.0,50.5,23.25,27.25,-2.3322916666666664,5.0621527777777775,0,0,0,1,0,122.0,33,3.696969696969697,1,0,0,0,punt,2,0,0,2.0,0.28349946524064173,0.13129696969696972,0.3666591800356506,0.218544385026738,1.0,(5:55) (Shotgun) I.Smith left end to ATL 34 for 5 yards (E.Pleasant).,0
37366,445059,1615,2018120903,GB,ATL,ATL,66.0,2018-12-09,2117.0,8,0.0,5,run,3.0,1.0,7.0,16.0,4.0,50.5,23.25,27.25,-2.5777083333333337,4.7745138888888885,0,0,0,1,0,127.0,34,3.7352941176470584,0,1,0,0,punt,2,0,0,2.0,0.2533999999999999,0.13869743589743588,0.40390256410256414,0.20399999999999996,2.0,(5:17) I.Smith left guard to GB 49 for 17 yards (K.Fackrell).,0
37367,445060,1637,2018120903,GB,ATL,ATL,49.0,2018-12-09,2086.0,8,0.0,10,run,3.0,1.0,7.0,16.0,4.0,50.5,23.25,27.25,-2.777916666666666,4.5398611111111125,0,0,0,1,0,144.0,35,4.114285714285714,1,0,0,0,punt,2,0,0,0.0,0.3239735490355055,0.19220033149217933,0.2345115418398026,0.2493145776325123,1.0,(4:46) (No Huddle) I.Smith up the middle to GB 45 for 4 yards (K.Brice).,0
37368,445061,1659,2018120903,GB,ATL,ATL,45.0,2018-12-09,2050.0,8,0.0,6,no_play,3.0,1.0,7.0,16.0,4.0,50.5,23.25,27.25,-3.010416666666668,4.267361111111111,0,0,0,1,0,148.0,36,4.111111111111111,0,1,0,0,punt,2,0,0,0.0,0.3204047619047619,0.2268857142857142,0.22539999999999996,0.22730952380952382,2.0,"(4:10) (No Huddle) M.Ryan pass deep left to J.Jones pushed ob at GB 13 for 32 yards (J.Alexander). PENALTY on ATL-W.Schweitzer, Offensive Holding, 10 yards, enforced at GB 45 - No Play.",0
