,index,play_id,game_id,home_team,away_team,posteam,yardline_100,game_date,game_seconds_remaining,drive,goal_to_go,ydstogo,play_type,posteam_timeouts_remaining,defteam_timeouts_remaining,posteam_score,defteam_score,spread,total,pos_EP_total,def_EP_total,pos_EP_pace,def_EP_pace,pos_fave,ends_TD,ends_FG,ends_punt,ends_other,pos_pp_cume_yds,pos_play_count,pos_yds_play,down_is_1.0,down_is_2.0,down_is_3.0,down_is_4.0,target_cat,target_num,is_EOH,pos_home,prediction,prob0,prob1,prob2,prob3,down,desc,end_of_poss
35911,443406,311,2018120208,PIT,LAC,PIT,1.0,2018-12-02,3265.0,2,1.0,1,run,3.0,3.0,0.0,0.0,3.0,52.5,27.75,24.75,-2.582291666666667,-2.303125,1,1,0,0,0,57.0,4,14.25,1,0,0,0,TD,0,0,1,0.0,0.757183028739951,0.12688996891439508,0.0006666666666666666,0.11526033567898707,1.0,"(9:25) J.Conner up the middle for 1 yard, TOUCHDOWN.",1
35912,443409,373,2018120208,PIT,LAC,LAC,79.0,2018-12-02,3254.0,3,0.0,10,run,3.0,3.0,0.0,7.0,3.0,52.5,24.75,27.75,-2.378750000000001,4.332916666666666,0,0,0,1,0,41.0,10,4.1,1,0,0,0,punt,2,0,0,2.0,0.21433482925954558,0.1493872197230535,0.3840984732548131,0.2521794777625878,1.0,(9:14) A.Ekeler right guard to LAC 21 for no gain (T.Edmunds).,0
35913,443410,395,2018120208,PIT,LAC,LAC,79.0,2018-12-02,3219.0,3,0.0,10,pass,3.0,3.0,0.0,7.0,3.0,52.5,24.75,27.75,-2.619375,4.063124999999999,0,0,0,1,0,41.0,11,3.727272727272727,0,1,0,0,punt,2,0,0,2.0,0.1936056873552201,0.11095734483584954,0.49711718388050175,0.19831978392842878,2.0,(8:39) P.Rivers sacked at LAC 12 for -9 yards (T.Edmunds).,0
35914,443411,415,2018120208,PIT,LAC,LAC,88.0,2018-12-02,3173.0,3,0.0,19,pass,3.0,3.0,0.0,7.0,3.0,52.5,24.75,27.75,-2.935625,3.708541666666666,0,0,0,1,0,32.0,12,2.6666666666666665,0,0,1,0,punt,2,0,0,2.0,0.02105820539864838,0.042618949958982785,0.8884699402320402,0.047852904410328544,3.0,(7:53) (Shotgun) P.Rivers pass incomplete deep middle to K.Allen (M.Hilton) [T.Watt].,0
35915,443412,437,2018120208,PIT,LAC,LAC,88.0,2018-12-02,3167.0,3,0.0,19,punt,3.0,3.0,0.0,7.0,3.0,52.5,24.75,27.75,-2.976875000000001,3.6622916666666656,0,0,0,1,0,32.0,13,2.4615384615384617,0,0,0,1,punt,2,0,0,2.0,0.0,0.002,0.9923333333333334,0.005666666666666666,4.0,"(7:47) (Punt formation) D.Jones punts 36 yards to LAC 48, Center-M.Windt, fair catch by R.Switzer.",1
35916,443413,471,2018120208,PIT,LAC,PIT,48.0,2018-12-02,3162.0,4,0.0,10,pass,3.0,3.0,7.0,0.0,3.0,52.5,27.75,24.75,3.623749999999999,-3.0112500000000013,1,1,0,0,0,58.0,6,9.666666666666666,1,0,0,0,TD,0,0,1,0.0,0.5522175510763744,0.16453707207824858,0.12265213675213679,0.1605932400932401,1.0,(7:42) C.Okorafor reported in as eligible.  B.Roethlisberger pass short left to J.Conner to LAC 44 for 4 yards (D.Square).,0
35917,443414,498,2018120208,PIT,LAC,PIT,44.0,2018-12-02,3119.0,4,0.0,6,pass,3.0,3.0,7.0,0.0,3.0,52.5,27.75,24.75,3.2922916666666664,-3.306875,1,1,0,0,0,62.0,7,8.857142857142858,0,1,0,0,TD,0,0,1,0.0,0.4389836385836387,0.1859079365079365,0.1962203907203908,0.17888803418803412,2.0,(6:59) (Shotgun) B.Roethlisberger pass short left to A.Brown to LAC 32 for 12 yards (A.Phillips).,0
35918,443415,523,2018120208,PIT,LAC,PIT,32.0,2018-12-02,3083.0,4,0.0,10,pass,3.0,3.0,7.0,0.0,3.0,52.5,27.75,24.75,3.014791666666666,-3.5543750000000007,1,1,0,0,0,74.0,8,9.25,1,0,0,0,TD,0,0,1,0.0,0.5149277058571177,0.2805695460166049,0.07414172912408207,0.1303610190021955,1.0,(6:23) B.Roethlisberger pass incomplete deep left to J.Hunter.,0
35919,443416,558,2018120208,PIT,LAC,PIT,32.0,2018-12-02,3076.0,4,0.0,10,run,3.0,3.0,7.0,0.0,3.0,52.5,27.75,24.75,2.960833333333333,-3.6025,1,1,0,0,0,74.0,9,8.222222222222221,0,1,0,0,TD,0,0,1,0.0,0.45404999999999984,0.33068333333333344,0.07966666666666668,0.1356,2.0,(6:16) J.Conner up the middle to LAC 29 for 3 yards (J.Bosa).,0
35920,443417,580,2018120208,PIT,LAC,PIT,29.0,2018-12-02,3032.0,4,0.0,7,no_play,3.0,3.0,7.0,0.0,3.0,52.5,27.75,24.75,2.621666666666666,-3.905,1,1,0,0,0,77.0,10,7.7,0,0,1,0,TD,0,0,1,1.0,0.32776060606060603,0.4867242424242424,0.059767676767676775,0.1257474747474748,3.0,"(5:32) (Shotgun) B.Roethlisberger pass incomplete deep left to R.Switzer. PENALTY on LAC-M.Davis, Defensive Pass Interference, 28 yards, enforced at LAC 29 - No Play.",0
35921,443418,613,2018120208,PIT,LAC,PIT,1.0,2018-12-02,3024.0,4,1.0,1,run,3.0,3.0,7.0,0.0,3.0,52.5,27.75,24.75,2.5599999999999987,-3.960000000000001,1,1,0,0,0,77.0,11,7.0,1,0,0,0,TD,0,0,1,0.0,0.9569614035087719,0.025170175438596492,0.001,0.016868421052631578,1.0,(5:24) J.Conner left guard to LAC 1 for no gain (D.James; D.King).,0
35922,443419,635,2018120208,PIT,LAC,PIT,1.0,2018-12-02,2984.0,4,1.0,1,run,3.0,3.0,7.0,0.0,3.0,52.5,27.75,24.75,2.251666666666667,-4.234999999999999,1,1,0,0,0,77.0,12,6.416666666666668,0,1,0,0,TD,0,0,1,0.0,0.876411304347826,0.09225536231884054,0.0,0.03133333333333334,2.0,"(4:44) C.Okorafor reported in as eligible.  J.Conner up the middle for 1 yard, TOUCHDOWN.",1
35923,443422,691,2018120208,PIT,LAC,LAC,75.0,2018-12-02,2981.0,5,0.0,10,pass,3.0,3.0,0.0,13.0,3.0,52.5,24.75,27.75,-4.255625,8.228541666666667,0,1,0,0,0,32.0,15,2.1333333333333333,1,0,0,0,TD,0,0,0,2.0,0.21398997336796646,0.10138169087513389,0.4275191832996413,0.25710915245725857,1.0,(4:41) (Shotgun) P.Rivers pass short left to K.Allen to LAC 29 for 4 yards (J.Hargrave).,0
35924,443423,716,2018120208,PIT,LAC,LAC,71.0,2018-12-02,2939.0,5,0.0,6,run,3.0,3.0,0.0,13.0,3.0,52.5,24.75,27.75,-4.544374999999999,7.904791666666667,0,1,0,0,0,36.0,16,2.25,0,1,0,0,TD,0,0,0,2.0,0.13922961897915168,0.12032913970764443,0.4588507308890486,0.2815905104241553,2.0,"(3:59) A.Ekeler up the middle to LAC 30 for 1 yard (L.Fort, T.Edmunds).",0
35925,443424,738,2018120208,PIT,LAC,LAC,70.0,2018-12-02,2894.0,5,0.0,5,pass,3.0,3.0,0.0,13.0,3.0,52.5,24.75,27.75,-4.853750000000002,7.557916666666666,0,1,0,0,0,37.0,17,2.176470588235294,0,0,1,0,TD,0,0,0,2.0,0.2042743589743588,0.0917809523809524,0.5959813186813187,0.10796336996337001,3.0,(3:14) (Shotgun) P.Rivers pass short left to K.Allen to LAC 39 for 9 yards (L.Fort).,0
35926,443425,763,2018120208,PIT,LAC,LAC,61.0,2018-12-02,2861.0,5,0.0,10,run,3.0,3.0,0.0,13.0,3.0,52.5,24.75,27.75,-5.080625,7.303541666666668,0,1,0,0,0,46.0,18,2.555555555555556,1,0,0,0,TD,0,0,0,2.0,0.1545611111111111,0.16910476190476184,0.4395119047619051,0.2368222222222222,1.0,(2:41) A.Ekeler left tackle to LAC 40 for 1 yard (C.Heyward; V.Williams).,0
35927,443426,785,2018120208,PIT,LAC,LAC,60.0,2018-12-02,2818.0,5,0.0,9,pass,3.0,3.0,0.0,13.0,3.0,52.5,24.75,27.75,-5.37625,6.972083333333334,0,1,0,0,0,47.0,19,2.473684210526316,0,1,0,0,TD,0,0,0,2.0,0.20032082777036048,0.1966818869603916,0.41174926568758335,0.1912480195816644,2.0,(1:58) (Shotgun) P.Rivers pass short middle to M.Williams to PIT 46 for 14 yards (C.Sensabaugh).,0
35928,443427,810,2018120208,PIT,LAC,LAC,46.0,2018-12-02,2772.0,5,0.0,10,pass,3.0,3.0,0.0,13.0,3.0,52.5,24.75,27.75,-5.6925,6.6175000000000015,0,1,0,0,0,61.0,20,3.05,1,0,0,0,TD,0,0,0,1.0,0.25521013729101866,0.3375050159283751,0.19506224069209166,0.21222260608851448,1.0,"(1:12) (Shotgun) P.Rivers pass deep right to T.Benjamin for 46 yards, TOUCHDOWN.",1
35929,443430,867,2018120208,PIT,LAC,PIT,75.0,2018-12-02,2764.0,6,0.0,10,pass,3.0,3.0,13.0,7.0,3.0,52.5,27.75,24.75,6.555833333333332,1.2525000000000004,1,0,0,0,1,78.0,15,5.2,1,0,0,0,other,3,0,1,0.0,0.37561666666666665,0.15766666666666668,0.3717749999999999,0.09494166666666666,1.0,(1:04) (Shotgun) B.Roethlisberger pass incomplete short right to J.Smith-Schuster.,0
35930,443431,889,2018120208,PIT,LAC,PIT,75.0,2018-12-02,2761.0,6,0.0,10,pass,3.0,3.0,13.0,7.0,3.0,52.5,27.75,24.75,6.532708333333333,1.2318749999999996,1,0,0,0,1,78.0,16,4.875,0,1,0,0,other,3,0,1,2.0,0.25942857142857134,0.10057142857142859,0.4961190476190477,0.14388095238095244,2.0,(1:01) (Shotgun) B.Roethlisberger pass short left to A.Brown to PIT 33 for 8 yards (J.Brown).,0
35931,443432,914,2018120208,PIT,LAC,PIT,67.0,2018-12-02,2722.0,6,0.0,2,pass,3.0,3.0,13.0,7.0,3.0,52.5,27.75,24.75,6.232083333333333,0.9637499999999992,1,0,0,0,1,86.0,17,5.0588235294117645,0,0,1,0,other,3,0,1,2.0,0.2617777777777777,0.11553703703703705,0.45568518518518525,0.167,3.0,(:22) (Shotgun) B.Roethlisberger pass short middle to J.Smith-Schuster to PIT 37 for 4 yards (D.King).,0
35932,443434,956,2018120208,PIT,LAC,PIT,63.0,2018-12-02,2700.0,6,0.0,10,run,3.0,3.0,13.0,7.0,3.0,52.5,27.75,24.75,6.0625,0.8125,1,0,0,0,1,90.0,18,5.0,1,0,0,0,other,3,0,1,0.0,0.3921857142857143,0.18802222222222223,0.2937222222222222,0.1260698412698413,1.0,(15:00) (Shotgun) J.Conner right tackle to PIT 44 for 7 yards (J.Addae).,0
35933,443435,978,2018120208,PIT,LAC,PIT,56.0,2018-12-02,2665.0,6,0.0,3,run,3.0,3.0,13.0,7.0,3.0,52.5,27.75,24.75,5.792708333333335,0.5718750000000012,1,0,0,0,1,97.0,19,5.105263157894737,0,1,0,0,other,3,0,1,0.0,0.38499275362318824,0.2294710144927535,0.27793913043478247,0.10759710144927538,2.0,(14:25) J.Samuels up the middle to PIT 48 for 4 yards (D.Square; D.Philon).,0
35934,443436,1000,2018120208,PIT,LAC,PIT,52.0,2018-12-02,2630.0,6,0.0,10,pass,3.0,3.0,13.0,7.0,3.0,52.5,27.75,24.75,5.522916666666665,0.3312499999999989,1,0,0,0,1,101.0,20,5.05,1,0,0,0,other,3,0,1,0.0,0.44182091936107226,0.18586781178532424,0.22870809536098802,0.14360317349261564,1.0,(13:50) (Shotgun) B.Roethlisberger pass incomplete short left to J.Hunter.,0
35935,443437,1022,2018120208,PIT,LAC,PIT,52.0,2018-12-02,2626.0,6,0.0,10,pass,3.0,3.0,13.0,7.0,3.0,52.5,27.75,24.75,5.4920833333333325,0.30375,1,0,0,0,1,101.0,21,4.809523809523808,0,1,0,0,other,3,0,1,0.0,0.31420386473429956,0.2625710144927535,0.273394685990338,0.1498304347826088,2.0,(13:46) (Shotgun) B.Roethlisberger pass short middle to J.Smith-Schuster to LAC 44 for 8 yards (D.King).,0
35936,443438,1047,2018120208,PIT,LAC,PIT,44.0,2018-12-02,2578.0,6,0.0,2,pass,3.0,3.0,13.0,7.0,3.0,52.5,27.75,24.75,5.122083333333333,-0.02624999999999922,1,0,0,0,1,109.0,22,4.954545454545454,0,0,1,0,other,3,0,1,2.0,0.21784444444444434,0.22663703703703708,0.34755185185185183,0.2079666666666666,3.0,(12:58) (Shotgun) B.Roethlisberger pass short middle to J.Smith-Schuster to LAC 36 for 8 yards (D.King).,0
35937,443439,1072,2018120208,PIT,LAC,PIT,36.0,2018-12-02,2542.0,6,0.0,10,pass,3.0,3.0,13.0,7.0,3.0,52.5,27.75,24.75,4.8445833333333335,-0.2737499999999997,1,0,0,0,1,117.0,23,5.086956521739131,1,0,0,0,other,3,0,1,0.0,0.5732082315515379,0.323487330109541,0.02809915154742741,0.07520528679149367,1.0,(12:22) (Shotgun) B.Roethlisberger pass incomplete short middle to J.Smith-Schuster (D.King).,0
35938,443440,1094,2018120208,PIT,LAC,PIT,36.0,2018-12-02,2538.0,6,0.0,10,pass,3.0,3.0,13.0,7.0,3.0,52.5,27.75,24.75,4.813749999999999,-0.3012500000000013,1,0,0,0,1,117.0,24,4.875,0,1,0,0,other,3,0,1,1.0,0.38903684210526324,0.41212155388471183,0.06801729323308271,0.1308243107769424,2.0,(12:18) (Shotgun) B.Roethlisberger pass incomplete short middle to J.James (J.Brown).,0
35939,443441,1116,2018120208,PIT,LAC,PIT,36.0,2018-12-02,2535.0,6,0.0,10,pass,3.0,3.0,13.0,7.0,3.0,52.5,27.75,24.75,4.790625000000002,-0.3218749999999986,1,0,0,0,1,117.0,25,4.68,0,0,1,0,other,3,0,1,1.0,0.3243333333333333,0.3922619047619047,0.1362857142857143,0.14711904761904765,3.0,"(12:15) (No Huddle, Shotgun) B.Roethlisberger pass deep left to A.Brown to LAC 22 for 14 yards (A.Phillips).",0
35940,443442,1141,2018120208,PIT,LAC,PIT,22.0,2018-12-02,2493.0,6,0.0,10,pass,3.0,3.0,13.0,7.0,3.0,52.5,27.75,24.75,4.466875,-0.6106249999999998,1,0,0,0,1,131.0,26,5.038461538461538,1,0,0,0,other,3,0,1,0.0,0.5950311986863711,0.3134688013136288,0.009999999999999998,0.08150000000000002,1.0,(11:33) B.Roethlisberger pass incomplete short left to J.Conner.,0
35941,443443,1163,2018120208,PIT,LAC,PIT,22.0,2018-12-02,2490.0,6,0.0,10,pass,3.0,3.0,13.0,7.0,3.0,52.5,27.75,24.75,4.44375,-0.6312500000000005,1,0,0,0,1,131.0,27,4.851851851851851,0,1,0,0,other,3,0,1,1.0,0.3636787905346187,0.5332383873794918,0.01270756646216769,0.09037525562372187,2.0,(11:30) (Shotgun) B.Roethlisberger pass short right to J.Conner to LAC 22 for no gain (D.James).,0
35942,443444,1188,2018120208,PIT,LAC,PIT,22.0,2018-12-02,2448.0,6,0.0,10,no_play,3.0,3.0,13.0,7.0,3.0,52.5,27.75,24.75,4.120000000000001,-0.9199999999999988,1,0,0,0,1,131.0,28,4.678571428571429,0,0,1,0,other,3,0,1,1.0,0.2999234234234234,0.47979343629343635,0.025499999999999995,0.19478314028314034,3.0,"(10:48) (Shotgun) B.Roethlisberger pass short right intended for V.McDonald INTERCEPTED by D.James at LAC 8. D.James to LAC 44 for 36 yards (A.Villanueva). PENALTY on LAC-M.Ingram, Illegal Block Above the Waist, 10 yards, enforced at LAC 31.",1
35943,443445,1226,2018120208,PIT,LAC,LAC,79.0,2018-12-02,2436.0,7,0.0,10,run,3.0,3.0,7.0,13.0,3.0,52.5,24.75,27.75,-1.0025000000000013,4.0275,0,0,0,1,0,107.0,22,4.863636363636363,1,0,0,0,punt,2,0,0,2.0,0.2805518315018314,0.11959047619047619,0.39446666666666685,0.20539102564102557,1.0,"(10:36) A.Ekeler left tackle to LAC 21 for no gain (S.Tuitt, M.Hilton).",0
35944,443446,1248,2018120208,PIT,LAC,LAC,79.0,2018-12-02,2397.0,7,0.0,10,pass,3.0,3.0,7.0,13.0,3.0,52.5,24.75,27.75,-1.270624999999999,3.7268750000000015,0,0,0,1,0,107.0,23,4.652173913043479,0,1,0,0,punt,2,0,0,2.0,0.21935952380952375,0.09505000000000004,0.47563333333333346,0.20995714285714281,2.0,(9:57) (Shotgun) P.Rivers pass short right to A.Ekeler to LAC 21 for no gain (A.Chickillo; M.Allen).,0
35945,443447,1273,2018120208,PIT,LAC,LAC,79.0,2018-12-02,2349.0,7,0.0,10,pass,3.0,3.0,7.0,13.0,3.0,52.5,24.75,27.75,-1.6006250000000009,3.3568749999999987,0,0,0,1,0,107.0,24,4.458333333333333,0,0,1,0,punt,2,0,0,2.0,0.15450000000000003,0.04383333333333333,0.6616666666666667,0.14000000000000004,3.0,(9:09) (Shotgun) P.Rivers pass short middle to Ty.Williams to LAC 35 for 14 yards (M.Hilton; S.Davis).,0
35946,443448,1298,2018120208,PIT,LAC,LAC,65.0,2018-12-02,2308.0,7,0.0,10,run,3.0,3.0,7.0,13.0,3.0,52.5,24.75,27.75,-1.8825000000000005,3.0408333333333317,0,0,0,1,0,121.0,25,4.84,1,0,0,0,punt,2,0,0,2.0,0.2859095238095237,0.20746190476190474,0.30343571428571414,0.20319285714285718,1.0,"(8:28) T.Scott reported in as eligible.  A.Ekeler right guard to LAC 32 for -3 yards (C.Heyward, O.Adeniyi).",0
35947,443449,1322,2018120208,PIT,LAC,LAC,68.0,2018-12-02,2261.0,7,0.0,13,pass,3.0,3.0,7.0,13.0,3.0,52.5,24.75,27.75,-2.2056249999999995,2.678541666666668,0,0,0,1,0,118.0,26,4.538461538461538,0,1,0,0,punt,2,0,0,2.0,0.25524117428465243,0.10439613526570049,0.41320717205499824,0.2271555183946488,2.0,(7:41) (Shotgun) P.Rivers pass incomplete short left to K.Allen.,0
35948,443450,1344,2018120208,PIT,LAC,LAC,68.0,2018-12-02,2257.0,7,0.0,13,pass,3.0,3.0,7.0,13.0,3.0,52.5,24.75,27.75,-2.2331250000000007,2.647708333333332,0,0,0,1,0,118.0,27,4.37037037037037,0,0,1,0,punt,2,0,0,2.0,0.10999999999999999,0.038,0.761,0.09100000000000001,3.0,"(7:37) (Shotgun) P.Rivers pass incomplete deep right to K.Allen [C.Heyward]. Coverage by 23-Haden, Pressure by 97-Heyward.",0
35949,443451,1370,2018120208,PIT,LAC,LAC,68.0,2018-12-02,2250.0,7,0.0,13,punt,3.0,3.0,7.0,13.0,3.0,52.5,24.75,27.75,-2.28125,2.59375,0,0,0,1,0,118.0,28,4.214285714285714,0,0,0,1,punt,2,0,0,2.0,0.0,0.006666666666666666,0.9876666666666666,0.005666666666666666,4.0,"(7:30) (Punt formation) D.Jones punts 47 yards to PIT 21, Center-M.Windt, fair catch by R.Switzer. PENALTY on PIT-R.Nix, Offensive Holding, 10 yards, enforced at PIT 21.",1
35950,443452,1400,2018120208,PIT,LAC,PIT,89.0,2018-12-02,2244.0,8,0.0,10,run,3.0,3.0,13.0,7.0,3.0,52.5,27.75,24.75,2.5474999999999994,-2.3225000000000016,1,0,0,1,0,131.0,29,4.517241379310344,1,0,0,0,punt,2,0,1,2.0,0.2420424928383521,0.09639794104178025,0.5220639105833104,0.13949565553655738,1.0,(7:24) (Shotgun) J.Conner left tackle to PIT 13 for 2 yards (A.Phillips; J.Brown).,0
35951,443453,1422,2018120208,PIT,LAC,PIT,87.0,2018-12-02,2206.0,8,0.0,8,run,3.0,3.0,13.0,7.0,3.0,52.5,27.75,24.75,2.2545833333333327,-2.58375,1,0,0,1,0,133.0,30,4.433333333333334,0,1,0,0,punt,2,0,1,2.0,0.1965333333333333,0.07818181818181817,0.5596848484848488,0.16559999999999997,2.0,(6:46) (Shotgun) J.Conner up the middle to PIT 15 for 2 yards (J.Brown).,0
35952,443454,1444,2018120208,PIT,LAC,PIT,85.0,2018-12-02,2165.0,8,0.0,6,pass,3.0,3.0,13.0,7.0,3.0,52.5,27.75,24.75,1.9385416666666653,-2.8656250000000014,1,0,0,1,0,135.0,31,4.354838709677419,0,0,1,0,punt,2,0,1,2.0,0.13967619047619048,0.06678571428571428,0.6902547619047619,0.10328333333333337,3.0,(6:05) (Shotgun) B.Roethlisberger pass short middle to V.McDonald to PIT 20 for 5 yards (A.Phillips).,0
35953,443455,1469,2018120208,PIT,LAC,PIT,80.0,2018-12-02,2124.0,8,0.0,1,punt,3.0,3.0,13.0,7.0,3.0,52.5,27.75,24.75,1.6224999999999987,-3.1475000000000013,1,0,0,1,0,140.0,32,4.375,0,0,0,1,punt,2,0,1,2.0,0.008,0.006,0.9760833333333333,0.009916666666666666,4.0,"(5:24) (Punt formation) J.Berry punts 63 yards to LAC 17, Center-K.Canaday, downed by PIT-B.Allen.",1
35954,443456,1489,2018120208,PIT,LAC,LAC,83.0,2018-12-02,2113.0,9,0.0,10,pass,3.0,3.0,7.0,13.0,3.0,52.5,24.75,27.75,-3.223125,1.5377083333333346,0,0,0,1,0,118.0,29,4.068965517241379,1,0,0,0,punt,2,0,0,2.0,0.23857619047619044,0.10896862745098042,0.4210441176470591,0.23141106442577017,1.0,(5:13) (Shotgun) P.Rivers pass short left to A.Ekeler pushed ob at LAC 23 for 6 yards (B.Dupree).,0
35955,443457,1514,2018120208,PIT,LAC,LAC,77.0,2018-12-02,2082.0,9,0.0,4,run,3.0,3.0,7.0,13.0,3.0,52.5,24.75,27.75,-3.43625,1.29875,0,0,0,1,0,124.0,30,4.133333333333334,0,1,0,0,punt,2,0,0,2.0,0.21466666666666662,0.12783333333333335,0.4595000000000001,0.19799999999999995,2.0,(4:42) A.Ekeler right guard to LAC 24 for 1 yard (J.Hargrave).,0
35956,443458,1543,2018120208,PIT,LAC,LAC,76.0,2018-12-02,2036.0,9,0.0,3,pass,3.0,3.0,7.0,13.0,3.0,52.5,24.75,27.75,-3.7525,0.9441666666666676,0,0,0,1,0,125.0,31,4.032258064516129,0,0,1,0,punt,2,0,0,2.0,0.21324999999999994,0.13450000000000004,0.5423095238095237,0.10994047619047617,3.0,(3:56) (Shotgun) P.Rivers pass incomplete short middle to Ty.Williams (S.Tuitt).,0
